root_626,root_888,fafb_match,malecns_match,cell_type,super_class,neurotransmitter_predicted,sexually_dimorphic,region
720575941409225902,720575941409225902,720575940621626394,10710,DNg102,descending,gaba,isomorphic,central_brain
720575941628153913,720575941628153913,720575940614759149,13008,DNge140,descending,acetylcholine,isomorphic,central_brain
720575941624808074,720575941627244396,720575940624810270,17628,AN23B001,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941565099623,720575941565099623,720575940635221172,43436,AN19B004,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941519241176,720575941519241176,720575940645352814,10582,DNge040,descending,glutamate,isomorphic,central_brain
720575941480954019,720575941480954019,720575940621554112,12179,DNpe031,descending,glutamate,isomorphic,central_brain
720575941540466381,720575941540466381,720575940628498161,518177,DNp08,descending,glutamate,isomorphic,central_brain
720575941447826708,720575941548276404,720575940633791599,67529,AN07B011,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941687585036,720575941687585036,720575940606663881,15443,ANXXX027,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941688158447,720575941481244128,720575940630705170,26471,AN01B002,ascending,gaba,isomorphic,ventral_nerve_cord
720575941559017252,720575941559017252,720575940630798378,16202,AN17A012,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941440399445,720575941440399445,720575940629015040,15291,AN05B099,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941578384629,720575941578384629,720575940621401222,10601,DNpe025,descending,acetylcholine,dimorphic,central_brain
720575941485705478,720575941485705478,720575940615301009,78620,AN17A013,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941603685817,720575941603685817,720575940641824200,67239,ANXXX024,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941550196797,720575941550196797,720575940629502251,11365,DNbe007,descending,acetylcholine,isomorphic,central_brain
720575941607119725,720575941522604979,720575940615671106,11127,DNge059,descending,acetylcholine,isomorphic,central_brain
720575941687586060,720575941687586060,720575940639301747,16458,ANXXX041,ascending,gaba,isomorphic,ventral_nerve_cord
720575941491157454,720575941451006645,720575940626533634,15070,AN08B012,ascending,,isomorphic,ventral_nerve_cord
720575941489638094,720575941489638094,720575940630058752,14246,AN17B012,ascending,gaba,isomorphic,ventral_nerve_cord
720575941551774526,720575941551774526,720575940616604817,11410,DNpe023,descending,acetylcholine,isomorphic,central_brain
720575941578497369,720575941578497369,720575940621481450,31896,AN18B002,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941565245794,720575941565245794,720575940631982952,10686,DNge132,descending,acetylcholine,isomorphic,central_brain
720575941585137247,720575941585137247,720575940645122948,20065,ANXXX055,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941475448123,720575941527759641,720575940623142426,11251,DNpe043,descending,,isomorphic,central_brain
720575941528979844,720575941618680533,720575940623351295,518625,AN05B009,ascending,gaba,isomorphic,ventral_nerve_cord
720575941563218944,720575941563218944,720575940630868281,11770,DNae010,descending,acetylcholine,isomorphic,central_brain
720575941438634002,720575941438634002,720575940623755312,512119,ANXXX055,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941564155282,720575941557588964,720575940621902085,30088,AN13B002,ascending,gaba,isomorphic,ventral_nerve_cord
720575941612039142,720575941612039142,720575940625558730,11916,DNbe005,descending,glutamate,dimorphic,central_brain
720575941546602345,720575941546602345,720575940634750871,12218,DNpe031,descending,glutamate,isomorphic,central_brain
720575941414424977,720575941487319437,720575940629170250,803433,DNp57,descending,acetylcholine,isomorphic,central_brain
720575941598950556,720575941598950556,720575940619757366,11475,DNg27,descending,glutamate,isomorphic,central_brain
720575941502736779,720575941502736779,720575940635197291,513169,AN09B018_d,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941539226866,720575941539226866,720575940625345511,10384,DNp63,descending,acetylcholine,isomorphic,central_brain
720575941633591483,720575941633591483,720575940636436916,331721,AN27X004,ascending,histamine,isomorphic,ventral_nerve_cord
720575941610917037,720575941610917037,720575940620642940,800868,DNpe002,descending,acetylcholine,dimorphic,central_brain
720575941458999711,720575941458999711,720575940624005834,514446,AN17B007,ascending,gaba,isomorphic,ventral_nerve_cord
720575941566132119,720575941566132119,720575940628030440,10336,DNg22,descending,serotonin,isomorphic,central_brain
720575941472508256,720575941472508256,720575940633767588,44887,AN19B032,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941552726407,720575941552726407,720575940619332944,10236,DNg99,descending,gaba,isomorphic,central_brain
720575941681023421,720575941681023421,720575940616832901,801153,AN14A003,ascending,glutamate,isomorphic,ventral_nerve_cord
720575941681075389,720575941681075389,720575940630705170,26671,ANXXX026,ascending,gaba,isomorphic,ventral_nerve_cord
720575941542468956,720575941634207941,720575940614595643,47659,AN05B096,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941601114102,720575941601114102,720575940607118275,800932,AN17A013,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941594858198,720575941613020390,720575940631545960,12214,DNg109,descending,acetylcholine,isomorphic,central_brain
720575941531432907,720575941531432907,720575940619679471,81109,AN17A013,ascending,acetylcholine,dimorphic,ventral_nerve_cord
720575941453681203,720575941453681203,720575940620589147,37217,AN07B005,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941527544708,720575941527544708,720575940619519092,512059,ANXXX027,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941626281354,720575941518225299,720575940622019333,21763,AN13B002,ascending,gaba,isomorphic,ventral_nerve_cord
720575941526870628,720575941526870628,720575940653617910,30789,AN08B009,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941569836914,720575941644587109,720575940625420986,11182,DNp101,descending,acetylcholine,isomorphic,central_brain
720575941471808375,720575941471808375,720575940613917359,10846,DNge107,descending,gaba,isomorphic,central_brain
720575941548655496,720575941509305182,720575940623037720,556329,DNge104,descending,gaba,isomorphic,central_brain
720575941503507435,720575941409519022,720575940619654053,10197,DNp02,descending,acetylcholine,isomorphic,central_brain
720575941441848411,720575941441848411,720575940627754496,42467,AN17A003,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941463843597,720575941463843597,720575940624426680,11613,DNp45,descending,acetylcholine,isomorphic,central_brain
720575941416830748,720575941580859893,720575940636263543,520883,AN05B101,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941563466152,720575941563466152,720575940623302988,813689,AN27X009,ascending,serotonin,isomorphic,ventral_nerve_cord
720575941651946005,720575941436244110,720575940637160937,15751,AN17A003,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941548351549,720575941548351549,720575940632530913,13656,AN04B003,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941531996645,720575941523111091,720575940615092019,10091,DNpe042,descending,acetylcholine,isomorphic,central_brain
720575941525922148,720575941525922148,720575940617084673,15190,AN17A012,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941599034560,720575941599034560,720575940627368723,11491,DNde005,descending,acetylcholine,isomorphic,central_brain
720575941628267321,720575941628267321,720575940627754496,37876,AN17A003,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941569801586,720575941569801586,720575940619038493,12628,DNpe042,descending,acetylcholine,isomorphic,central_brain
720575941502734475,720575941502734475,720575940632422219,10649,DNp38,descending,acetylcholine,isomorphic,central_brain
720575941505988165,720575941505988165,720575940616167986,14387,DNge151,descending,octopamine,isomorphic,central_brain
720575941542458204,720575941567589686,720575940622262493,13883,AN17B005,ascending,gaba,isomorphic,ventral_nerve_cord
720575941484394125,720575941522981043,720575940612950642,12035,AN17A008,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941640775455,720575941575652105,720575940631483695,12027,DNp101,descending,acetylcholine,isomorphic,central_brain
720575941572468126,720575941572468126,720575940635891546,74561,AN19B010,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941733034283,720575941733034283,720575940616647483,10341,DNp19,descending,acetylcholine,isomorphic,central_brain
720575941511281618,720575941511281618,720575940612036837,11078,DNg96,descending,glutamate,dimorphic,central_brain
720575941611937709,720575941611937709,720575940630121503,17124,ANXXX082,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941732764971,720575941732764971,720575940626569554,10841,AN09B004,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941574158075,720575941574158075,720575940630956345,13432,DNg66,descending,octopamine,dimorphic,central_brain
720575941633520059,720575941633520059,720575940627788032,63441,EA06B010,ascending_visceral_circulatory,glutamate,isomorphic,ventral_nerve_cord
720575941483850749,720575941682439613,720575940613622501,27346,AN05B021,ascending,gaba,isomorphic,ventral_nerve_cord
720575941552603966,720575941552603966,720575940643487342,564864,DNp19,descending,acetylcholine,isomorphic,central_brain
720575941633124549,720575941633124549,720575940610605614,40001,DNge119,descending,glutamate,isomorphic,central_brain
720575941507242309,720575941507242309,720575940634525792,12548,AN05B097,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941440001343,720575941440001343,720575940617871394,20010,AN06B002,ascending,gaba,isomorphic,ventral_nerve_cord
720575941470861120,720575941470861120,720575940618422875,55576,AN12B008,ascending,gaba,isomorphic,ventral_nerve_cord
720575941687586316,720575941687586316,720575940654227105,16458,ANXXX041,ascending,gaba,isomorphic,ventral_nerve_cord
720575941433051406,720575941433051406,720575940632834911,34332,AN07B015,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941633138629,720575941454690217,720575940604865312,515249,AN05B099,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941560503155,720575941560503155,720575940629586417,10354,DNp73,descending,acetylcholine,isomorphic,central_brain
720575941441886811,720575941460458399,720575940621493068,519516,AN09B004,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941535258802,720575941626959771,720575940625184782,11944,DNpe026,descending,acetylcholine,isomorphic,central_brain
720575941404711792,720575941404711792,720575940614236200,520485,DNpe016,descending,acetylcholine,isomorphic,central_brain
720575941471297911,720575941471297911,720575940623164685,10662,DNge003,descending,acetylcholine,isomorphic,central_brain
720575941531488971,720575941500843426,720575940628627867,11297,DNbe003,descending,acetylcholine,isomorphic,central_brain
720575941519028396,720575941519028396,720575940634525792,16500,AN05B097,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941546634428,720575941546634428,720575940610472146,10770,DNp23,descending,acetylcholine,isomorphic,central_brain
720575941507249221,720575941507249221,720575940625863728,15326,DNg109,descending,acetylcholine,isomorphic,central_brain
720575941491012809,720575941491012809,720575940616026939,11288,MDN,descending,acetylcholine,isomorphic,central_brain
720575941476477492,720575941476477492,720575940651341558,11955,DNae010,descending,acetylcholine,isomorphic,central_brain
720575941535861482,720575941535861482,720575940614418794,19197,AN09B018_d,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941579788533,720575941627562634,720575940628422139,30660,AN19B010,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941533250738,720575941533250738,720575940632223457,71940,AN14A003,ascending,glutamate,isomorphic,ventral_nerve_cord
720575941611944668,720575941611944668,720575940612102769,801341,AN19B032,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941540246364,720575941540246364,720575940626982181,10952,DNge107,descending,gaba,isomorphic,central_brain
720575941566797110,720575941566797110,720575940645199748,32645,AN17A014,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941440543323,720575941440543323,720575940605708478,22090,AN27X016,ascending,glutamate,isomorphic,ventral_nerve_cord
720575941414947220,720575941414947220,720575940634750871,12222,DNpe031,descending,glutamate,isomorphic,central_brain
720575941484965186,720575941484965186,720575940623743892,11443,AN04B003,ascending,acetylcholine,isomorphic,ventral_nerve_cord
